material_id,full_formula,icsd_ids,band_gap,spacegroup,pretty_formula
mp-1080028,Sr2Zr1Ti1O6,[190548],2.5161,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/m', 'number': 87, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': '-I 4'}",Sr2ZrTiO6
mp-1080511,Ba1Mg1C2O4,[193061],1.3159,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",BaMg(CO2)2
mp-1080575,Sr2Zr2O6,[188453],3.4687,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Imma', 'number': 74, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2b 2'}",SrZrO3
mp-1080826,C8,[182760],3.5408000000000013,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",C
mp-1084796,Ca1Zn3Se4,[167831],2.173,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-43m', 'number': 215, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'P -4 2 3'}",CaZn3Se4
mp-10851,Si3O6,[93975],5.5371,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_422', 'number': 181, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 64 2c (0 0 -1)'}",SiO2
mp-1087,Sr1S1,"[651056, 651054, 249177, 30239, 164143, 651062, 651061, 659132, 53941, 651060, 28900, 651057, 182724, 52112, 290055, 651059, 651068]",2.5619,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fm-3m', 'number': 225, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-F 4 2 3'}",SrS
mp-1087486,Pb4S4,"[183247, 183246]",1.2407999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",PbS
mp-10913,Ge4O8,"[281600, 94240]",1.5330000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",GeO2
mp-1091375,Pb4S4,[183241],0.7440999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",PbS
mp-1091399,O8,[30602],1.4608,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_12_12', 'number': 92, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4abw 2nw'}",O2
mp-10948,Si4O8,"[239218, 51702, 161310]",5.2559,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",SiO2
mp-1095230,Ca2Se2O8,"[193629, 291237]",3.2688,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/a', 'number': 88, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -1bw'}",CaSeO4
mp-1095269,Si12,"[291480, 291479]",0.6206000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",Si
mp-1095294,Si4S8,[291212],3.3913,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",SiS2
mp-1095315,Ba2W2O8,[291537],4.8397000000000014,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}",BaWO4
mp-1095397,Sn4S8,[193391],1.3437000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",SnS2
mp-1095420,Zn2Mo2O8,"[195515, 236416, 236417]",2.3008,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'}",ZnMoO4
mp-1095453,Ti2Si2O8,[166438],2.4045,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/a', 'number': 88, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -1bw'}",TiSiO4
mp-1095481,Ti2Si2O8,[166436],1.7701999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",TiSiO4
mp-1095534,C12,[190717],0.6566000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",C
mp-1095622,Zr1Mo2O8,"[280434, 280438, 280433, 280436, 280435, 280437]",3.181,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/m', 'number': 12, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2y'}",Zr(MoO4)2
mp-1095633,C12,[190718],2.7039,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",C
mp-1101930,Mg6O6,[181465],2.8794,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pm-3n', 'number': 223, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': '-P 4n 2 3'}",MgO
mp-1102087,Te4O8,[166846],2.3365,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",TeO2
mp-1102227,C4O8,"[236928, 188894, 98406]",6.4314,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_12_12', 'number': 92, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4abw 2nw'}",CO2
mp-1102255,Ti4O8,[189323],1.7554999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",TiO2
mp-1102442,O12,[16817],0.7856999999999998,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_12_12', 'number': 92, 'point_group': '422', 'crystal_system': 'tetragonal', 'hall': 'P 4abw 2nw'}",O2
mp-1102515,Zn4Se8,[652213],1.1764,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",ZnSe2
mp-1102591,Ti4O8,[189326],1.4805,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",TiO2
mp-1102717,Ba2W2O8,"[155513, 187724]",4.7696000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",BaWO4
mp-1102743,Zn4S8,[651447],2.0035,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",ZnS2
mp-1103475,Te4O8,[166847],2.2843,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",TeO2
mp-1103554,Ba1Ca2Mg1Si2O8,"[247845, 422406]",4.9681,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3', 'number': 147, 'point_group': '-3', 'crystal_system': 'trigonal', 'hall': '-P 3'}",BaCa2Mg(SiO4)2
mp-1103590,Mg4Se8,[642815],1.9935,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pa-3', 'number': 205, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-P 2ac 2ab 3'}",MgSe2
mp-1103830,Zn4Sn2O8,[187039],0.4123999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Fd-3m', 'number': 227, 'point_group': 'm-3m', 'crystal_system': 'cubic', 'hall': 'F 4d 2 3 -1d'}",Zn2SnO4
mp-1103987,Mg4Si2O8,[190788],4.0784,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-42d', 'number': 122, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'I -4 2bw'}",Mg2SiO4
mp-1104926,Sr4Si2S8,[650888],2.8995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Sr2SiS4
mp-1105,Ba1O2,"[24248, 80750, 180397, 24729]",2.2907,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",BaO2
mp-1105272,Sr4Zn2W2O12,"[239812, 190595, 262322]",3.5309,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Sr2ZnWO6
mp-1105549,Ba4Hf4S12,[615918],1.7488999999999997,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaHfS3
mp-1105697,Pb4C4O12,"[247486, 247488, 247487, 247489]",3.3647,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",PbCO3
mp-1105700,Te2Pb4O10,"[168000, 425090]",2.1699,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",TePb2O5
mp-1105917,Ca1Ti4Pd3O12,[237494],0.5199999999999996,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Im-3', 'number': 204, 'point_group': 'm-3', 'crystal_system': 'cubic', 'hall': '-I 2 2 3'}",CaTi4(PdO4)3
mp-1115,Pt1Se2,"[649589, 41389, 603677, 649594, 649593, 41374]",0.6743000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",PtSe2
mp-11191,Cr3Si6,[96026],0.4093,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_422', 'number': 181, 'point_group': '622', 'crystal_system': 'hexagonal', 'hall': 'P 64 2c (0 0 -1)'}",CrSi2
mp-11684,Si8O16,"[291042, 193155, 172296, 30869, 193161, 49813, 193158, 36261, 193159, 172290, 100749, 193156, 162627, 193157, 49814, 172293, 100754, 172292, 172288, 100751, 193160, 172287, 24259, 172286, 100753, 98631, 18112, 653683, 172294, 100750, 100081, 162630, 100279, 172291, 162629, 172289, 172295, 162628, 100755, 100752, 65371, 156195, 65370]",5.8164,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SiO2
mp-1170,Sn1S2,"[252198, 252205, 252207, 252204, 252201, 252210, 252206, 252197, 252208, 100611, 651022, 100612, 650993, 650999, 650996, 651010, 602283, 100610, 42566, 29012, 43004, 650992, 659217, 656779, 651013]",1.5615,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",SnS2
mp-11725,C2O4,"[188894, 98406]",6.4419,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P4_2/mnm', 'number': 136, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-P 4n 2n'}",CO2
mp-1172828,W8O24,"[50729, 50728, 50731, 50730]",1.4663,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcn', 'number': 60, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2n 2ab'}",WO3
mp-11736,Zr2Si2O8,"[186167, 98570]",4.031500000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/a', 'number': 88, 'point_group': '4/m', 'crystal_system': 'tetragonal', 'hall': 'I 4bw -1bw'}",ZrSiO4
mp-1179089,Sr4O8,"[159328, 26029]",2.8459,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SrO2
mp-1179125,Se4O12,[26656],2.0849,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",SeO3
mp-1179320,Sr24Te24O72,"[240866, 172561, 172562, 172560]",3.3726,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",SrTeO3
mp-1179835,Pb2C8O8,[248144],3.0636,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4_1/amd', 'number': 141, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': 'I 4bw 2bw -1bw'}",Pb(CO)4
mp-1180216,Mo2O6,"[36093, 27489]",0.474,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmcm', 'number': 63, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2c 2'}",MoO3
mp-1180312,Mg8O8,[181462],3.0614,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ibam', 'number': 72, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2c'}",MgO
mp-1181994,C4O4,[109985],5.954,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",CO
mp-1182093,Ba2Pd2O10,[39367],0.6405000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2/c', 'number': 13, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yc'}",BaPdO5
mp-1182212,Ca16Si8O40,[24660],3.721000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",Ca2SiO5
mp-1183370,Ba4Sn4S12,[616071],0.8555999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSnS3
mp-1186,Zr1S2,"[56012, 604434, 651478, 651465, 601166, 182675, 76037, 602309, 651482]",1.0418,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-3m1', 'number': 164, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-P 3 2""'}",ZrS2
mp-11875,C4O4,[26962],6.1755,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_13', 'number': 198, 'point_group': '23', 'crystal_system': 'cubic', 'hall': 'P 2ac 2ab 3'}",CO
mp-1188095,Sn4Pb4S12,"[23462, 648477]",1.1473000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",SnPbS3
mp-1188220,Si6O12,[183701],5.6557,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I-43m', 'number': 217, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'I -4 2 3'}",SiO2
mp-1189858,Ba4Hf3S10,[602359],0.8298999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'I4/mmm', 'number': 139, 'point_group': '4/mmm', 'crystal_system': 'tetragonal', 'hall': '-I 4 2'}",Ba4Hf3S10
mp-1190,Zn1Se1,"[652220, 53952, 652214, 652210, 181761, 652228, 41527, 652224, 181672, 652221, 167830, 652211, 162755, 188389, 652226, 77091, 652209, 652212, 77092, 652216, 652215, 652222, 52454, 652225, 652227, 41983, 652223, 185134]",1.6143,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'F-43m', 'number': 216, 'point_group': '-43m', 'crystal_system': 'cubic', 'hall': 'F -4 2 3'}",ZnSe
mp-1190021,Te6O12,[166849],2.5813,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",TeO2
mp-1190098,Ca4Hf4S12,[619354],1.5238,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",CaHfS3
mp-1190171,C16,[182269],4.328199999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",C
mp-1190186,Zr8O16,"[173960, 248449]",3.5777,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",ZrO2
mp-11902,Ba4Ge2Se8,[414166],1.4031000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/m', 'number': 11, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2yb'}",Ba2GeSe4
mp-1190360,Ca4Se4O16,[193628],3.4068000000000005,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",CaSeO4
mp-1190380,Ba8Zn4Te12,[430578],1.3179000000000003,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba2ZnTe3
mp-1190383,Ca4W4O16,"[238258, 238259]",2.6740000000000004,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Cmce', 'number': 64, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-C 2bc 2'}",CaWO4
mp-1190528,Ba8Zn4Se12,[430579],1.6214000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba2ZnSe3
mp-1190533,Mg12O12,[181463],3.021100000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6/mcc', 'number': 192, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6 2c'}",MgO
mp-1190545,Ba4Mg2Ge4O14,[419312],3.6201,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}",Ba2MgGe2O7
mp-1190549,Ge8O16,[291041],2.9402,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",GeO2
mp-1190568,Ba4S4O16,[186427],5.8073,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",BaSO4
mp-1190622,Ba4Cr4O16,[188534],2.9681,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",BaCrO4
mp-1190623,Ba8Zn4S12,[262215],2.0968,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ba2ZnS3
mp-1190675,Ba8Si8C8,[168411],0.9279000000000006,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSiC
mp-1190685,C8O16,[188892],6.7858,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",CO2
mp-1190699,C8O16,"[236859, 166852]",6.6876,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'R-3c', 'number': 167, 'point_group': '-3m', 'crystal_system': 'trigonal', 'hall': '-R 3 2""c'}",CO2
mp-1190753,Ti8O16,[189322],2.1067,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbca', 'number': 61, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2ab'}",TiO2
mp-1190949,Ba4Zn2Ge4O14,[420550],3.1304,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}",Ba2ZnGe2O7
mp-1190981,Sr8Zn4S12,"[422028, 421354]",2.4258999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Sr2ZnS3
mp-1191240,Sr4Zn2Si4O14,[247476],3.933300000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-42_1m', 'number': 113, 'point_group': '-42m', 'crystal_system': 'tetragonal', 'hall': 'P -4 2ab'}",Sr2ZnSi2O7
mp-1191311,Ba4Mg2Si4O14,[183983],4.449400000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Ba2MgSi2O7
mp-1191364,W6O18,[188393],1.2582,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mcm', 'number': 193, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2'}",WO3
mp-1191549,Zr2S4O18,[16004],0.5072,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-1', 'number': 2, 'point_group': '-1', 'crystal_system': 'triclinic', 'hall': '-P 1'}",ZrS2O9
mp-1191774,Ba8Si8C8,[168412],0.9661,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaSiC
mp-1191789,Mg12O12,[181466],3.3066,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",MgO
mp-1191802,Mg2C8O12,[248079],0.7854000000000001,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",Mg(C2O3)2
mp-1192043,Mg12O12,[181460],3.1396,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Ibam', 'number': 72, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-I 2 2c'}",MgO
mp-1192077,Ba8C16,[168408],2.9138999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",BaC2
mp-1192189,Mg12O12,[181457],4.0482,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P6_3/mmc', 'number': 194, 'point_group': '6/mmm', 'crystal_system': 'hexagonal', 'hall': '-P 6c 2c'}",MgO
mp-1192417,Ba4Ge4Pb4O16,[429369],3.4484,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",BaGePbO4
mp-1192564,Mg8Ge4Se16,[252050],1.4932,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Mg2GeSe4
mp-1192582,Mg8Si4Se16,[642818],2.1315,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Mg2SiSe4
mp-1192595,Ba8Sn4Se16,[252048],1.2625000000000002,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_1/c', 'number': 14, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-P 2ybc'}",Ba2SnSe4
mp-1192743,Sr4Ge4Pb4O16,[427843],3.49,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P2_12_12_1', 'number': 19, 'point_group': '222', 'crystal_system': 'orthorhombic', 'hall': 'P 2ac 2ab'}",SrGePbO4
mp-1193611,Ba4Te4S12O8,[6165],0.6400999999999999,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pbcm', 'number': 57, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2c 2b'}",BaTeS3O2
mp-1193963,Mg8Si4S16,[642791],2.9696,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Mg2SiS4
mp-1194160,Ba2Hf2Si6O18,[183835],4.6887,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'P-6c2', 'number': 188, 'point_group': '-6m2', 'crystal_system': 'hexagonal', 'hall': 'P -6c 2'}",BaHf(SiO3)3
mp-1194183,Ca8Si4Se16,[619574],2.4178999999999995,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pnma', 'number': 62, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ac 2n'}",Ca2SiSe4
mp-1194203,Sr8Sn4O16,"[150384, 59758]",2.6825999999999994,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'Pccn', 'number': 56, 'point_group': 'mmm', 'crystal_system': 'orthorhombic', 'hall': '-P 2ab 2ac'}",Sr2SnO4
mp-1194399,Ca6C6O18,[424575],4.9248,"{'symprec': 0.1, 'source': 'spglib', 'symbol': 'C2/c', 'number': 15, 'point_group': '2/m', 'crystal_system': 'monoclinic', 'hall': '-C 2yc'}",CaCO3
